Event ID,LGA,Customers Interrupted,Ave Dur. (min),Reason
1463382,GOSFORD,1742,123.9115959,Environmental
1466505,GOSFORD,2264,40.84408127,Environmental
1466878,MANLY,1698,36.08058824,Equipment fault
1468505,WYONG,1054,80.70995261,Equipment fault
1469784,LANE COVE,1578,118.4933502,Environmental
1469818,GOSFORD,1610,183.8049689,Environmental
1469790,WILLOUGHBY,61,49,Environmental
1471114,MARRICKVILLE,261,220.6551724,Third party
1472324,SUTHERLAND,1015,68.43842365,Environmental
1473708,LAKE MACQUARIE,74,300,Equipment fault
1426371,HORNSBY,750,130.9146667,Environmental
1426773,HORNSBY,85,197,Environmental
1427232,HORNSBY,387,73,Equipment fault
1427952,SCONE,508,4.635294118,Equipment fault
1428289,CANADA BAY,1994,172.7755511,Equipment fault
1431086,RANDWICK,62,48.41666667,Environmental
1431390,CANADA BAY,3520,94.7554548,Cable dig
1434521,SUTHERLAND,457,34,Environmental
1434549,LAKE MACQUARIE,1789,10.44289694,Environmental
1435383,BANKSTOWN,823,110.1286408,Equipment fault
1436912,CANTERBURY,1451,79,Equipment fault
1437835,RYDE,134,225.7666667,Equipment fault
1438929,LAKE MACQUARIE,54,47,Environmental
1439621,SUTHERLAND,1939,59.59567901,Equipment fault
1440448,HORNSBY,386,51,Equipment fault
1444230,HORNSBY,62,99.31666667,Environmental
1445145,BANKSTOWN,288,102,Equipment fault
1445394,DRUMMOYNE,916,84,Equipment fault
1445617,NEWCASTLE,119,85.75,Equipment fault
1408209,CANTERBURY,530,102.0679245,Equipment fault
1408416,SUTHERLAND,76,170.6333333,Environmental
1408567,HORNSBY,80,149.55,Environmental
1409382,WARRINGAH,1132,88.7749338,Equipment fault
1409938,GOSFORD,423,171,Equipment fault
1411514,ROCKDALE,180,47.56666667,Equipment fault
1417060,GOSFORD,54,365,Third party
1418755,WYONG,51,40,Environmental
1420573,MOSMAN,102,189.4901961,Environmental
1845153,SOUTH SYDNEY,84,202,Equipment fault
1845248,STRATHFIELD,187,75,Equipment fault
1845407,SOUTH SYDNEY,145,51.83333333,Environmental
1846469,CESSNOCK,100,55.45,Environmental
1850168,CANTERBURY,112,313.2833333,Environmental
1850620,HORNSBY,926,168.9287257,Equipment fault
1859442,PITTWATER,74,55.68333333,Equipment fault
1859471,RANDWICK,174,95.06666667,Equipment fault
1859712,DRUMMOYNE,59,255,Equipment fault
1860217,CESSNOCK,67,69,Third party
1860977,NEWCASTLE,117,91,Environmental
1822957,HORNSBY,59,323,Environmental
1823844,PORT STEPHENS,162,105,Equipment fault
1826910,AUBURN,52,87.76923077,Equipment fault
1827272,SUTHERLAND,82,127,Equipment fault
1827287,BANKSTOWN,151,262.3651316,Equipment fault
1827301,AUBURN,2450,103.2939258,Equipment fault
1827669,WILLOUGHBY,55,306.7333333,Environmental
1827740,PITTWATER,326,56,Environmental
1828344,NORTH SYDNEY,101,74.13333333,Environmental
1828929,PORT STEPHENS,61,304.1833333,Equipment fault
1829319,HUNTERS HILL,146,180.3972603,Environmental
1830373,STRATHFIELD,80,36.15,Environmental
1831489,PITTWATER,51,186,Environmental
1831572,RANDWICK,85,45,Equipment fault
1833071,GOSFORD,651,45.1858679,Environmental
1834926,GOSFORD,113,97.78333333,Equipment fault
1836008,NEWCASTLE,195,45.93846154,Equipment fault
1836063,HORNSBY,1317,140.7835991,Cable dig
1837992,MOSMAN,62,45,Equipment fault
1838475,SOUTH SYDNEY,1873,91.73532551,Equipment fault
1840937,WARRINGAH,73,857,Equipment fault
1841879,DRUMMOYNE,76,68.5,Environmental
1844084,WYONG,1737,60,Environmental
1810015,WYONG,220,105.0090909,Environmental
1811996,WYONG,63,156.2269841,Equipment fault
1812042,SINGLETON,61,84,Equipment fault
1812192,HURSTVILLE,2001,56,Environmental
1812459,BOTANY,117,348.5166667,Environmental
1812586,SUTHERLAND,85,524.5333333,Environmental
1813012,SUTHERLAND,1073,220.7371855,Equipment fault
1813392,WYONG,54,49,Equipment fault
1817401,NEWCASTLE,1818,74.95447065,Equipment fault
1817907,WILLOUGHBY,51,25,Environmental
1821266,MUSWELLBROOK,278,161,Lightning
1821461,SOUTH SYDNEY,869,76.23705409,Equipment fault
1821525,WYONG,61,50.16666667,Equipment fault
1780116,CANADA BAY,60,84.13333333,Third party
1780531,NEWCASTLE,57,43,Equipment fault
1781033,WOOLLAHRA,250,78,Equipment fault
1781827,NEWCASTLE,1162,178.7831325,Equipment fault
1782068,CANTERBURY,237,202.9374121,Equipment fault
1782951,CANTERBURY,138,700,Third party
1785449,MOSMAN,84,13.73333333,Environmental
1786283,HURSTVILLE,10608,67.25077698,Equipment fault
1786501,RYDE,1376,168.0603198,Equipment fault
1786652,NORTH SYDNEY,96,57.51666667,Third party
1789394,PORT STEPHENS,54,117,Equipment fault
1789564,BANKSTOWN,295,116,Equipment fault
1790975,NEWCASTLE,1378,216.8425254,Equipment fault
1792191,WARRINGAH,115,634.5478261,Equipment fault
1792214,SINGLETON,69,86.94285714,Equipment fault
1792587,SUTHERLAND,954,83.45387841,Equipment fault
1797616,STRATHFIELD,96,2166.016667,Environmental
1762462,BANKSTOWN,64,306.6,Equipment fault
1762504,RANDWICK,94,237.4166667,Equipment fault
1762507,LAKE MACQUARIE,82,103.3902439,Equipment fault
1762727,CANTERBURY,2096,120.1291091,Equipment fault
1762818,PITTWATER,53,30,Environmental
1763001,WARRINGAH,68,167,Environmental
1764141,SINGLETON,138,43,Equipment fault
1765720,KU-RING-GAI,58,92.91666667,Environmental
1766152,GOSFORD,848,45,Environmental
1767952,SUTHERLAND,142,143,Equipment fault
1769472,RANDWICK,1128,75.43766578,Equipment fault
1770379,MAITLAND,77,30,Equipment fault
1770471,ROCKDALE,67,221.4666667,Equipment fault
1772993,GOSFORD,695,587.4100719,Equipment fault
1774352,RANDWICK,76,467.8473684,Equipment fault
1776153,RANDWICK,51,375.4666667,Environmental
1776499,CANTERBURY,152,450,Third party
1776702,WYONG,53,80.15,Equipment fault
1777297,WARRINGAH,109,111.5666667,Equipment fault
1777833,KU-RING-GAI,92,152.1521739,Environmental
1778107,BANKSTOWN,1902,91,Equipment fault
1779433,HURSTVILLE,89,75.2,Operating fault
1717801,LAKE MACQUARIE,54,220,Equipment fault
1717931,KU-RING-GAI,183,246,Equipment fault
1718988,BANKSTOWN,79,226.9670886,Third party
1719096,WARRINGAH,12085,93.48458805,Lightning
1719760,NEWCASTLE,835,170.5651135,Equipment fault
1721059,WYONG,542,77.85055351,Equipment fault
1721685,RANDWICK,69,104.8666667,Equipment fault
1721713,SOUTH SYDNEY,75,519.6,Environmental
1723396,HURSTVILLE,93,184,Equipment fault
1725332,WYONG,170,70.36627907,Environmental
1727764,SUTHERLAND,64,315.79375,Environmental
1728264,WILLOUGHBY,74,35,Environmental
1728160,HORNSBY,90,297.1666667,Equipment fault
1729304,MAITLAND,1043,70,Equipment fault
1730223,BANKSTOWN,146,185.5890411,Equipment fault
1730524,KU-RING-GAI,892,88.58836689,Equipment fault
1730627,BANKSTOWN,63,152.4,Equipment fault
1732340,NEWCASTLE,395,442.9898734,Equipment fault
1732910,ROCKDALE,51,182,Equipment fault
1733249,ROCKDALE,87,161.25,Equipment fault
1742720,WARRINGAH,54,58,Environmental
1743290,KU-RING-GAI,74,326.2504505,Equipment fault
1740866,WOOLLAHRA,102,24.1,Environmental
1745249,HORNSBY,837,109,Equipment fault
1745387,GOSFORD,72,69.01666667,Environmental
1745433,WOOLLAHRA,130,25,Equipment fault
1745927,MANLY,58,150,Equipment fault
1750233,WAVERLEY,78,1158.316667,Equipment fault
1751426,KU-RING-GAI,383,82.7734375,Equipment fault
1751743,LEICHHARDT,101,61.81188119,Equipment fault
1751854,SOUTH SYDNEY,476,871.1278826,Equipment fault
1752019,CESSNOCK,1498,44.57971981,Equipment fault
1752203,NEWCASTLE,1698,254,Environmental
1752320,GOSFORD,672,55.11607143,Environmental
1757040,WOOLLAHRA,91,89.68333333,Environmental
1758680,GOSFORD,302,52,Environmental
1759217,KU-RING-GAI,901,103.8064159,Equipment fault
1759643,NEWCASTLE,153,61.63333333,Equipment fault
1760418,MUSWELLBROOK,123,85,Equipment fault
1691432,ROCKDALE,94,152.85,Equipment fault
1692136,WILLOUGHBY,84,223.5666667,Equipment fault
1693578,SUTHERLAND,60,98.75,Environmental
1694574,KU-RING-GAI,82,1338.784553,Environmental
1694980,RYDE,1450,49.11424639,Equipment fault
1695187,LANE COVE,1688,72.41666667,Equipment fault
1695715,HORNSBY,1388,158.9071429,Equipment fault
1698868,RANDWICK,2630,67.37291351,Equipment fault
1701694,RYDE,61,38.88333333,Environmental
1707005,WARRINGAH,2618,709.9694656,Equipment fault
1710228,PORT STEPHENS,72,226,Operating fault
1710529,PORT STEPHENS,332,46.78313253,Environmental
1713259,CESSNOCK,70,126.0833333,Equipment fault
1713940,WARRINGAH,71,61.13333333,Environmental
1714964,WARRINGAH,52,239.4833333,Equipment fault
1716325,ROCKDALE,52,43.91666667,Environmental
1671625,SUTHERLAND,1898,83.68720379,Environmental
1672378,SUTHERLAND,66,223,Environmental
1672369,BANKSTOWN,58,29.75862069,Equipment fault
1672599,SOUTH SYDNEY,702,108.7083688,Equipment fault
1674725,SUTHERLAND,72,97.98611111,Environmental
1675060,HURSTVILLE,108,68.80555556,Equipment fault
1676445,WOOLLAHRA,51,105.5166667,Equipment fault
1676519,SOUTH SYDNEY,119,447,Third party
1677648,HORNSBY,1396,54.64642857,Equipment fault
1679365,WAVERLEY,116,61,Environmental
1679704,PORT STEPHENS,95,85,Equipment fault
1681046,LEICHHARDT,61,25,Equipment fault
1682695,LAKE MACQUARIE,102,117,Equipment fault
1682690,LAKE MACQUARIE,2128,9,Equipment fault
1683728,WYONG,419,144.6380952,Equipment fault
1685870,WYONG,217,305.706422,Environmental
1685914,HORNSBY,342,296.2280702,Vandalism
1686306,LAKE MACQUARIE,220,204.8333333,Environmental
1686693,GOSFORD,1403,66,Equipment fault
1687831,HURSTVILLE,65,363.7333333,Equipment fault
1688507,PORT STEPHENS,1883,119.9798408,Environmental
1689074,WOOLLAHRA,53,174.0833333,Equipment fault
1689396,RYDE,55,30,Environmental
1690094,ROCKDALE,69,52.61666667,Equipment fault
1690169,PORT STEPHENS,77,168.2670996,Environmental
1690173,BANKSTOWN,877,89.50227273,Environmental
1690486,NEWCASTLE,981,116.1656504,Cable dig
1655458,WARRINGAH,1558,70.4868842,Equipment fault
1655578,RANDWICK,1031,57,Equipment fault
1658938,CANTERBURY,124,30,Environmental
1659817,KU-RING-GAI,1336,68,Environmental
1659890,ROCKDALE,55,35,Customer installation
1660367,HURSTVILLE,67,1830,Equipment fault
1661206,HORNSBY,1319,56,Environmental
1663399,KU-RING-GAI,54,205,Equipment fault
1664356,RANDWICK,345,87.67091787,Equipment fault
1666098,RANDWICK,1252,142.7507962,Equipment fault
1666114,WAVERLEY,104,185,Equipment fault
1666270,HORNSBY,127,1500,Third party
1667433,ROCKDALE,57,40,Equipment fault
1670365,RANDWICK,203,52.99014778,Equipment fault
1626977,WYONG,173,21.75722543,Equipment fault
1628580,AUBURN,83,52.85,Equipment fault
1629102,KU-RING-GAI,1103,82,Environmental
1629841,HORNSBY,53,40,Equipment fault
1630128,KU-RING-GAI,79,211.1898734,Environmental
1631133,AUBURN,1004,80.07968127,Equipment fault
1631794,SUTHERLAND,145,106,Equipment fault
1631996,CESSNOCK,650,147.8338462,Equipment fault
1636627,GOSFORD,270,38,Environmental
1636713,GOSFORD,937,103.0693703,Equipment fault
1640251,PORT STEPHENS,182,93.42857143,Environmental
1641432,SUTHERLAND,125,360,Equipment fault
1643331,MUSWELLBROOK,194,57.30927835,Environmental
1648657,SOUTH SYDNEY,81,1827.3,Equipment fault
1648808,WARRINGAH,126,468.8,Equipment fault
1650802,LAKE MACQUARIE,6705,205.4264421,Environmental
1652583,LEICHHARDT,97,60.73333333,Environmental
1584263,CANTERBURY,145,105,Equipment fault
1587754,SYDNEY,80,9.9375,Environmental
1588299,KOGARAH,1516,61,Environmental
1588919,SUTHERLAND,66,25,Third party
1588829,LANE COVE,61,98,Environmental
1590218,PORT STEPHENS,61,370,Operating fault
1590850,GOSFORD,68,48,Environmental
1592570,SUTHERLAND,1862,43.03846154,Environmental
1592741,BANKSTOWN,160,79.40993789,Equipment fault
1592789,MOSMAN,107,112,Equipment fault
1594792,BANKSTOWN,131,156.3833333,Environmental
1595226,RANDWICK,2660,90.69958693,Cable dig
1596944,WOOLLAHRA,138,89.7826087,Equipment fault
1598128,AUBURN,164,172.7768293,Equipment fault
1598767,BANKSTOWN,66,87.68333333,Environmental
1600474,RYDE,980,79.7673716,Equipment fault
1602082,HORNSBY,762,94.66141732,Equipment fault
1602158,LAKE MACQUARIE,67,147.25,Environmental
1606523,SUTHERLAND,1512,108.2208995,Environmental
1607361,WILLOUGHBY,82,285.4,Equipment fault
1607549,HORNSBY,866,108,Equipment fault
1608537,SOUTH SYDNEY,80,57.45,Environmental
1609434,SCONE,54,105,Environmental
1610386,WYONG,544,55,Equipment fault
1611432,MARRICKVILLE,53,110,Environmental
1614399,WOOLLAHRA,52,33.78333333,Environmental
1615918,MANLY,643,89.78538103,Equipment fault
1616203,LAKE MACQUARIE,1651,93.31559855,Equipment fault
1619300,GOSFORD,413,580.5264423,Environmental
1625590,KU-RING-GAI,71,1141,Environmental
1564846,PITTWATER,899,70.58333333,Environmental
1565091,MAITLAND,81,110.9666667,Equipment fault
1565235,MUSWELLBROOK,169,28.30769231,Equipment fault
1565775,GOSFORD,53,88.16666667,Environmental
1566052,ROCKDALE,130,159.7710256,Environmental
1566685,LAKE MACQUARIE,1208,186.3399504,Equipment fault
1570606,HUNTERS HILL,159,81,Equipment fault
1571914,HORNSBY,701,21,Environmental
1572623,MERRIWA,60,242.9333333,Third party
1574737,MAITLAND,1845,57.84390244,Equipment fault
1574921,RYDE,3505,54.07863248,Environmental
1575081,WYONG,56,616,Environmental
1575495,SUTHERLAND,107,194.364486,Environmental
1577019,GOSFORD,113,65.36283186,Environmental
1578201,WILLOUGHBY,103,269,Environmental
1578814,WILLOUGHBY,67,205.5,Cable dig
1539160,LAKE MACQUARIE,355,19.22191011,Equipment fault
1539284,ROCKDALE,189,210.9111111,Equipment fault
1539242,HORNSBY,1345,66,Environmental
1541275,RANDWICK,55,162.7217262,Equipment fault
1548573,NEWCASTLE,107,74,Environmental
1550595,LAKE MACQUARIE,1824,90.78082192,Third party
1554391,NEWCASTLE,80,15,Equipment fault
1556100,LAKE MACQUARIE,2209,97.81772953,Environmental
1559233,KU-RING-GAI,51,135,Environmental
1558959,CANTERBURY,110,403.2666667,Environmental
1559607,WARRINGAH,64,166,Environmental
1519248,HURSTVILLE,58,100,Third party
1522381,ROCKDALE,473,48,Equipment fault
1524454,MANLY,3088,96.54919094,Equipment fault
1524921,PORT STEPHENS,395,199.3166667,Environmental
1526923,HORNSBY,51,286.1833333,Equipment fault
1527805,MANLY,2149,28,Environmental
1529184,CANTERBURY,75,49,Equipment fault
1530323,MERRIWA,57,292.122807,Equipment fault
1530824,SOUTH SYDNEY,127,224,Environmental
1533550,LEICHHARDT,61,158.2131148,Equipment fault
1535194,MUSWELLBROOK,77,45,Environmental
1535432,KOGARAH,1577,42.89980977,Environmental
1537486,CESSNOCK,150,64,Environmental
1494815,SOUTH SYDNEY,285,129.8327506,Equipment fault
1496267,BANKSTOWN,70,138.4833333,Equipment fault
1500832,PORT STEPHENS,95,66.8,Third party
1501481,MUSWELLBROOK,275,319.44,Equipment fault
1507345,WYONG,62,181,Environmental
1510670,LEICHHARDT,92,371.1,Equipment fault
1476319,BANKSTOWN,942,68,Environmental
1480260,ROCKDALE,52,112,Equipment fault
1480805,HURSTVILLE,2064,4.246376812,Environmental
1482714,BOTANY,15467,12.75512969,Operating fault
1486465,WYONG,78,95.32051282,Equipment fault
1487007,WOOLLAHRA,112,394,Equipment fault
1489589,RANDWICK,58,219.0333333,Equipment fault
1489971,BOTANY,51,38,Environmental
1491168,PORT STEPHENS,74,190.7333333,Equipment fault
1491506,NEWCASTLE,97,49,Equipment fault
1447572,GOSFORD,281,138.3475177,Environmental
1449485,KOGARAH,2249,9.375166297,Operating fault
1450648,BANKSTOWN,1392,342.7336683,Equipment fault
1453873,BANKSTOWN,1156,101.9645635,Environmental
1454046,MARRICKVILLE,84,127.9,Equipment fault
1454516,MOSMAN,987,141.7507599,Equipment fault
1455455,LAKE MACQUARIE,74,149.0333333,Equipment fault
1455511,3,110,11,Environmental
1455833,BANKSTOWN,247,452,Equipment fault
1455860,BANKSTOWN,131,865.715404,Equipment fault
1455904,CANTERBURY,114,672.1903736,Environmental
1456896,HORNSBY,68,118,Environmental
1457128,MANLY,71,265.7833333,Environmental
1458238,RYDE,3608,125.4293613,Equipment fault
1458249,RYDE,51,231.9,Equipment fault
1458282,BANKSTOWN,74,204,Equipment fault
1458373,NORTH SYDNEY,92,93.13333333,Equipment fault
1458819,GOSFORD,730,52.41369863,Equipment fault
1465835,SOUTH SYDNEY,163,61.81533742,Operating fault
1466472,WYONG,56,200.2321429,Environmental
1466772,PORT STEPHENS,663,116.1357466,Environmental
1467970,LAKE MACQUARIE,185,102,Environmental
1468557,LAKE MACQUARIE,322,173.4968944,Equipment fault
1469407,MUSWELLBROOK,177,20.88333333,Environmental
1471617,BURWOOD,137,189.6253041,Environmental
1427646,WOOLLAHRA,62,308.3166667,Equipment fault
1427656,GOSFORD,639,128.3673958,Third party
1429137,NEWCASTLE,2001,43,Environmental
1430002,MAITLAND,77,40,Operating fault
1431609,NORTH SYDNEY,83,73.46666667,Environmental
1431999,LAKE MACQUARIE,493,74,Environmental
1433079,MUSWELLBROOK,474,23.2710084,Equipment fault
1433936,PITTWATER,2273,95.44879121,Equipment fault
1434655,KU-RING-GAI,56,112.7,Environmental
1434857,SOUTH SYDNEY,86,156.8333333,Equipment fault
1434964,MERRIWA,1423,44,Equipment fault
1437088,DRUMMOYNE,57,74.63333333,Third party
1437277,NORTH SYDNEY,899,75.53333333,Equipment fault
1438287,NORTH SYDNEY,113,112.2666667,Environmental
1439211,MARRICKVILLE,1086,60.15215399,Equipment fault
1440151,PITTWATER,52,493.8666667,Environmental
1440445,GOSFORD,667,59.75748503,Equipment fault
1442198,AUBURN,451,58,Equipment fault
1443353,WARRINGAH,86,116.75,Equipment fault
1443459,NORTH SYDNEY,119,346.6,Environmental
1446365,WARRINGAH,821,74,Equipment fault
1406769,MARRICKVILLE,111,102.136,Equipment fault
1409237,WARRINGAH,4580,70,Environmental
1409838,SOUTH SYDNEY,160,1084.875,Equipment fault
1410081,GOSFORD,83,188.8,Equipment fault
1411146,HORNSBY,281,105.7580071,Environmental
1411554,STRATHFIELD,118,66.53333333,Equipment fault
1417338,HURSTVILLE,51,270.9957516,Equipment fault
1421460,SOUTH SYDNEY,1492,81.04018754,Equipment fault
1423066,NEWCASTLE,415,42,Environmental
1423543,LAKE MACQUARIE,1355,72.01918819,Equipment fault
1858978,LANE COVE,75,20.58777778,Environmental
1859896,CESSNOCK,150,324.2866667,Equipment fault
1822489,WYONG,516,13.72727273,Environmental
1823817,LEICHHARDT,84,106,Environmental
1827700,LEICHHARDT,73,13,Environmental
1832957,RYDE,76,86,Equipment fault
1833502,MARRICKVILLE,106,376.0377358,Equipment fault
1834389,BANKSTOWN,58,173,Third party
1836173,MERRIWA,181,316.6519337,Equipment fault
1836220,SINGLETON,199,490.985,Equipment fault
1836186,SINGLETON,57,1123,Environmental
1836212,CESSNOCK,998,1102.613226,Environmental
1838367,CESSNOCK,1397,110.0135617,Equipment fault
1838739,GOSFORD,1251,267.6319555,Equipment fault
1840499,WYONG,107,244.0560748,Environmental
1841389,PITTWATER,122,130.1513661,Equipment fault
1842163,PORT STEPHENS,52,20,Environmental
1842274,SOUTH SYDNEY,145,65.23333333,Environmental
1804973,PORT STEPHENS,1130,67.7699115,Equipment fault
1810223,CANTERBURY,70,64,Equipment fault
1812275,PORT STEPHENS,152,645,Equipment fault
1813345,KU-RING-GAI,82,20,Environmental
1814823,WARRINGAH,112,30,Environmental
1816166,KOGARAH,67,909.99801,Equipment fault
1816829,CESSNOCK,187,212.0053476,Environmental
1821020,SCONE,54,683.5185185,Equipment fault
1782781,MANLY,61,15,Environmental
1784490,CANTERBURY,108,383.5,Equipment fault
1786933,NORTH SYDNEY,106,133,Equipment fault
1789041,NEWCASTLE,51,110,Equipment fault
1789638,BANKSTOWN,487,75.1026694,Equipment fault
1789934,SOUTH SYDNEY,319,39.80250784,Equipment fault
1791131,MAITLAND,72,223,Equipment fault
1791280,LAKE MACQUARIE,169,95.28402367,Environmental
1791460,SCONE,51,85,Equipment fault
1795521,SUTHERLAND,703,71,Equipment fault
1795560,RANDWICK,2318,137.2273512,Equipment fault
1796648,WYONG,1430,155.6247379,Equipment fault
1797262,SOUTH SYDNEY,1431,87.98462614,Environmental
1797449,SINGLETON,99,310,Environmental
1797565,HURSTVILLE,66,63.31666667,Equipment fault
1798808,SOUTH SYDNEY,280,361.7508929,Equipment fault
1762117,BANKSTOWN,76,368.3385965,Equipment fault
1762370,ROCKDALE,84,77.26666667,Equipment fault
1762417,BANKSTOWN,1940,180.6991242,Third party
1763269,LEICHHARDT,75,10,Equipment fault
1763752,ROCKDALE,117,186.2833333,Equipment fault
1765089,LEICHHARDT,87,20,Operating fault
1764570,CANTERBURY,70,97.09642857,Environmental
1765158,LAKE MACQUARIE,82,71,Equipment fault
1765908,HORNSBY,68,166.9333333,Equipment fault
1766094,SUTHERLAND,80,70.35,Environmental
1770015,WYONG,1400,122.6542857,Equipment fault
1770610,RYDE,1686,149.1243339,Environmental
1771066,RANDWICK,62,50,Equipment fault
1771803,NORTH SYDNEY,63,526,Equipment fault
1771301,WYONG,101,249.9607843,Environmental
1772092,BANKSTOWN,151,605.8220751,Equipment fault
